row_id,zip,week,week_start_date,week_end_date,absolute_week,tests,cases,deaths,population
60645-2020-22,60645.0,22,2020-05-24,2020-05-30,12.0,429.0,42.0,4.0,47732
60645-2020-23,60645.0,23,2020-05-31,2020-06-06,13.0,465.0,30.0,2.0,47732
60645-2020-26,60645.0,26,2020-06-21,2020-06-27,16.0,997.0,20.0,1.0,47732
60827-2020-15,60827.0,15,2020-04-05,2020-04-11,5.0,11.0,4.0,1.0,28577
60605-2021-3,60605.0,3,2021-01-17,2021-01-23,46.0,981.0,25.0,0.0,27519
60606-2020-34,60606.0,34,2020-08-16,2020-08-22,24.0,136.0,4.0,0.0,3101
60608-2020-11,60608.0,11,2020-03-08,2020-03-14,1.0,8.0,,0.0,79205
60610-2021-16,60610.0,16,2021-04-18,2021-04-24,59.0,1518.0,50.0,0.0,39019
60666-2021-2,60666.0,2,2021-01-10,2021-01-16,45.0,0.0,,0.0,0
60622-2020-20,60622.0,20,2020-05-10,2020-05-16,10.0,490.0,72.0,5.0,52793
60645-2020-29,60645.0,29,2020-07-12,2020-07-18,19.0,681.0,20.0,1.0,47732
60645-2020-30,60645.0,30,2020-07-19,2020-07-25,20.0,659.0,15.0,0.0,47732
60645-2020-31,60645.0,31,2020-07-26,2020-08-01,21.0,869.0,20.0,0.0,47732
60645-2020-32,60645.0,32,2020-08-02,2020-08-08,22.0,624.0,22.0,0.0,47732
60613-2021-37,60613.0,37,2021-09-12,2021-09-18,80.0,2275.0,45.0,0.0,50113
60654-2021-25,60654.0,25,2021-06-20,2021-06-26,68.0,432.0,0.0,0.0,19135
60607-2020-12,60607.0,12,2020-03-15,2020-03-21,2.0,73.0,14.0,0.0,29591
60654-2021-26,60654.0,26,2021-06-27,2021-07-03,69.0,482.0,2.0,0.0,19135
60645-2020-33,60645.0,33,2020-08-09,2020-08-15,23.0,1138.0,20.0,0.0,47732
60645-2020-34,60645.0,34,2020-08-16,2020-08-22,24.0,1036.0,41.0,0.0,47732
60610-2020-10,60610.0,10,2020-03-01,2020-03-07,0.0,3.0,,0.0,39019
60645-2020-35,60645.0,35,2020-08-23,2020-08-29,25.0,805.0,47.0,1.0,47732
60654-2021-27,60654.0,27,2021-07-04,2021-07-10,70.0,600.0,3.0,0.0,19135
60666-2020-25,60666.0,25,2020-06-14,2020-06-20,15.0,0.0,,0.0,0
60645-2020-36,60645.0,36,2020-08-30,2020-09-05,26.0,690.0,32.0,0.0,47732
60647-2021-38,60647.0,38,2021-09-19,2021-09-25,81.0,3903.0,69.0,0.0,87509
60605-2021-35,60605.0,35,2021-08-29,2021-09-04,78.0,1142.0,21.0,0.0,27519
60608-2020-28,60608.0,28,2020-07-05,2020-07-11,18.0,1185.0,47.0,0.0,79205
60613-2021-6,60613.0,6,2021-02-07,2021-02-13,49.0,1980.0,28.0,1.0,50113
60645-2020-38,60645.0,38,2020-09-13,2020-09-19,28.0,1052.0,21.0,0.0,47732
60613-2020-10,60613.0,10,2020-03-01,2020-03-07,0.0,2.0,,0.0,50113
60645-2020-39,60645.0,39,2020-09-20,2020-09-26,29.0,1069.0,34.0,0.0,47732
60629-2020-13,60629.0,13,2020-03-22,2020-03-28,3.0,159.0,66.0,0.0,111850
60645-2020-40,60645.0,40,2020-09-27,2020-10-03,30.0,1234.0,37.0,0.0,47732
60654-2021-28,60654.0,28,2021-07-11,2021-07-17,71.0,829.0,17.0,0.0,19135
60666-2020-19,60666.0,19,2020-05-03,2020-05-09,9.0,0.0,,0.0,0
60654-2021-29,60654.0,29,2021-07-18,2021-07-24,72.0,902.0,14.0,0.0,19135
60631-2020-12,60631.0,12,2020-03-15,2020-03-21,2.0,25.0,8.0,0.0,29529
60605-2020-51,60605.0,51,2020-12-13,2020-12-19,41.0,1419.0,61.0,0.0,27519
60608-2021-3,60608.0,3,2021-01-17,2021-01-23,46.0,2164.0,164.0,0.0,79205
60610-2020-22,60610.0,22,2020-05-24,2020-05-30,12.0,365.0,17.0,1.0,39019
60666-2020-11,60666.0,11,2020-03-08,2020-03-14,1.0,0.0,,0.0,0
60611-2021-18,60611.0,18,2021-05-02,2021-05-08,61.0,1145.0,12.0,1.0,32426
60623-2020-11,60623.0,11,2020-03-08,2020-03-14,1.0,4.0,,0.0,85979
60643-2020-15,60643.0,15,2020-04-05,2020-04-11,5.0,227.0,87.0,7.0,49870
60612-2020-26,60612.0,26,2020-06-21,2020-06-27,16.0,522.0,17.0,1.0,34311
60616-2021-21,60616.0,21,2021-05-23,2021-05-29,64.0,1585.0,17.0,3.0,54464
60625-2020-47,60625.0,47,2020-11-15,2020-11-21,37.0,3575.0,276.0,5.0,79243
60643-2020-52,60643.0,52,2020-12-20,2020-12-26,42.0,2209.0,96.0,8.0,49870
60645-2020-43,60645.0,43,2020-10-18,2020-10-24,33.0,1601.0,93.0,0.0,47732
60645-2020-44,60645.0,44,2020-10-25,2020-10-31,34.0,1623.0,149.0,0.0,47732
60656-2020-10,60656.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,27579
60602-2021-15,60602.0,15,2021-04-11,2021-04-17,58.0,72.0,1.0,0.0,1244
60606-2020-31,60606.0,31,2020-07-26,2020-08-01,21.0,131.0,0.0,0.0,3101
60606-2021-37,60606.0,37,2021-09-12,2021-09-18,80.0,702.0,5.0,0.0,3101
60613-2020-20,60613.0,20,2020-05-10,2020-05-16,10.0,298.0,15.0,3.0,50113
60613-2020-37,60613.0,37,2020-09-06,2020-09-12,27.0,1040.0,19.0,0.0,50113
60666-2021-34,60666.0,34,2021-08-22,2021-08-28,77.0,0.0,,0.0,0
60628-2020-14,60628.0,14,2020-03-29,2020-04-04,4.0,320.0,119.0,7.0,66724
60645-2020-50,60645.0,50,2020-12-06,2020-12-12,40.0,2149.0,220.0,4.0,47732
60645-2020-51,60645.0,51,2020-12-13,2020-12-19,41.0,2109.0,190.0,2.0,47732
60645-2020-52,60645.0,52,2020-12-20,2020-12-26,42.0,1827.0,142.0,2.0,47732
60645-2020-53,60645.0,53,2020-12-27,2021-01-02,43.0,1771.0,163.0,2.0,47732
60645-2021-1,60645.0,1,2021-01-03,2021-01-09,44.0,2003.0,172.0,1.0,47732
60645-2021-10,60645.0,10,2021-03-07,2021-03-13,53.0,1264.0,55.0,0.0,47732
60647-2021-39,60647.0,39,2021-09-26,2021-10-02,82.0,5003.0,79.0,1.0,87509
60647-2021-4,60647.0,4,2021-01-24,2021-01-30,47.0,3259.0,150.0,1.0,87509
60647-2021-45,60647.0,45,2021-11-07,2021-11-13,88.0,4936.0,133.0,1.0,87509
60645-2021-11,60645.0,11,2021-03-14,2021-03-20,54.0,1457.0,61.0,1.0,47732
60645-2021-12,60645.0,12,2021-03-21,2021-03-27,55.0,1156.0,50.0,1.0,47732
60647-2021-52,60647.0,52,2021-12-26,2022-01-01,95.0,6550.0,1038.0,2.0,87509
60645-2021-13,60645.0,13,2021-03-28,2021-04-03,56.0,1345.0,66.0,1.0,47732
60645-2021-14,60645.0,14,2021-04-04,2021-04-10,57.0,1554.0,85.0,1.0,47732
60607-2021-26,60607.0,26,2021-06-27,2021-07-03,69.0,638.0,4.0,0.0,29591
60610-2021-1,60610.0,1,2021-01-03,2021-01-09,44.0,1915.0,136.0,1.0,39019
60611-2020-45,60611.0,45,2020-11-01,2020-11-07,35.0,1658.0,149.0,1.0,32426
60612-2020-31,60612.0,31,2020-07-26,2020-08-01,21.0,676.0,18.0,0.0,34311
60613-2021-21,60613.0,21,2021-05-23,2021-05-29,64.0,1383.0,3.0,1.0,50113
60618-2020-50,60618.0,50,2020-12-06,2020-12-12,40.0,3154.0,318.0,4.0,94395
60622-2020-35,60622.0,35,2020-08-23,2020-08-29,25.0,1539.0,44.0,0.0,52793
60633-2020-39,60633.0,39,2020-09-20,2020-09-26,29.0,173.0,18.0,0.0,12871
60645-2021-17,60645.0,17,2021-04-25,2021-05-01,60.0,1377.0,56.0,2.0,47732
60645-2021-2,60645.0,2,2021-01-10,2021-01-16,45.0,1986.0,120.0,2.0,47732
60638-2020-12,60638.0,12,2020-03-15,2020-03-21,2.0,43.0,8.0,0.0,58797
60647-2021-8,60647.0,8,2021-02-21,2021-02-27,51.0,2619.0,72.0,0.0,87509
60647-2022-1,60647.0,1,2022-01-02,2022-01-08,96.0,7074.0,1049.0,2.0,87509
60645-2021-18,60645.0,18,2021-05-02,2021-05-08,61.0,1360.0,38.0,1.0,47732
60645-2021-19,60645.0,19,2021-05-09,2021-05-15,62.0,1337.0,39.0,0.0,47732
60643-2020-20,60643.0,20,2020-05-10,2020-05-16,10.0,483.0,47.0,2.0,49870
60649-2020-24,60649.0,24,2020-06-07,2020-06-13,14.0,644.0,13.0,4.0,46024
60649-2020-32,60649.0,32,2020-08-02,2020-08-08,22.0,733.0,23.0,0.0,46024
60649-2020-36,60649.0,36,2020-08-30,2020-09-05,26.0,732.0,17.0,0.0,46024
60601-2021-42,60601.0,42,2021-10-17,2021-10-23,85.0,1154.0,26.0,0.0,14675
60632-2020-14,60632.0,14,2020-03-29,2020-04-04,4.0,138.0,56.0,1.0,91039
60606-2021-42,60606.0,42,2021-10-17,2021-10-23,85.0,430.0,3.0,0.0,3101
60616-2020-10,60616.0,10,2020-03-01,2020-03-07,0.0,1.0,,0.0,54464
60611-2021-42,60611.0,42,2021-10-17,2021-10-23,85.0,1772.0,37.0,0.0,32426
60615-2021-42,60615.0,42,2021-10-17,2021-10-23,85.0,2138.0,20.0,1.0,41563
60625-2021-42,60625.0,42,2021-10-17,2021-10-23,85.0,6227.0,69.0,2.0,79243
60626-2021-42,60626.0,42,2021-10-17,2021-10-23,85.0,3737.0,37.0,0.0,49730
60621-2021-42,60621.0,42,2021-10-17,2021-10-23,85.0,1801.0,19.0,0.0,29042
60645-2021-21,60645.0,21,2021-05-23,2021-05-29,64.0,1154.0,8.0,0.0,47732
60645-2021-22,60645.0,22,2021-05-30,2021-06-05,65.0,986.0,9.0,0.0,47732
60666-2021-15,60666.0,15,2021-04-11,2021-04-17,58.0,0.0,,0.0,0
60666-2021-42,60666.0,42,2021-10-17,2021-10-23,85.0,0.0,,0.0,0
60645-2021-23,60645.0,23,2021-06-06,2021-06-12,66.0,1058.0,4.0,1.0,47732
60645-2021-24,60645.0,24,2021-06-13,2021-06-19,67.0,970.0,6.0,0.0,47732
60649-2020-37,60649.0,37,2020-09-06,2020-09-12,27.0,619.0,17.0,0.0,46024
60649-2020-38,60649.0,38,2020-09-13,2020-09-19,28.0,759.0,12.0,0.0,46024
60649-2020-39,60649.0,39,2020-09-20,2020-09-26,29.0,971.0,13.0,0.0,46024
60649-2020-40,60649.0,40,2020-09-27,2020-10-03,30.0,891.0,19.0,0.0,46024
60618-2020-14,60618.0,14,2020-03-29,2020-04-04,4.0,204.0,63.0,0.0,94395
60602-2020-32,60602.0,32,2020-08-02,2020-08-08,22.0,35.0,0.0,0.0,1244
60604-2021-42,60604.0,42,2021-10-17,2021-10-23,85.0,191.0,2.0,0.0,782
60617-2020-24,60617.0,24,2020-06-07,2020-06-13,14.0,926.0,41.0,2.0,82534
60602-2021-42,60602.0,42,2021-10-17,2021-10-23,85.0,150.0,0.0,0.0,1244
60645-2021-30,60645.0,30,2021-07-25,2021-07-31,73.0,1211.0,32.0,0.0,47732
60645-2021-31,60645.0,31,2021-08-01,2021-08-07,74.0,1573.0,37.0,0.0,47732
60655-2020-10,60655.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,28804
60645-2021-32,60645.0,32,2021-08-08,2021-08-14,75.0,1526.0,40.0,0.0,47732
60645-2021-33,60645.0,33,2021-08-15,2021-08-21,76.0,1786.0,37.0,1.0,47732
60619-2020-20,60619.0,20,2020-05-10,2020-05-16,10.0,911.0,62.0,7.0,61258
60645-2021-34,60645.0,34,2021-08-22,2021-08-28,77.0,1800.0,57.0,2.0,47732
60645-2021-35,60645.0,35,2021-08-29,2021-09-04,78.0,1806.0,31.0,0.0,47732
60645-2021-36,60645.0,36,2021-09-05,2021-09-11,79.0,1964.0,31.0,0.0,47732
60645-2021-37,60645.0,37,2021-09-12,2021-09-18,80.0,2349.0,45.0,0.0,47732
60602-2020-13,60602.0,13,2020-03-22,2020-03-28,3.0,3.0,,0.0,1244
60612-2021-42,60612.0,42,2021-10-17,2021-10-23,85.0,2301.0,26.0,1.0,34311
60619-2021-42,60619.0,42,2021-10-17,2021-10-23,85.0,3562.0,46.0,0.0,61258
60621-2020-22,60621.0,22,2020-05-24,2020-05-30,12.0,457.0,24.0,2.0,29042
60628-2021-42,60628.0,42,2021-10-17,2021-10-23,85.0,3552.0,43.0,0.0,66724
60633-2021-42,60633.0,42,2021-10-17,2021-10-23,85.0,661.0,8.0,0.0,12871
60607-2020-22,60607.0,22,2020-05-24,2020-05-30,12.0,213.0,4.0,0.0,29591
60639-2020-26,60639.0,26,2020-06-21,2020-06-27,16.0,1342.0,72.0,8.0,90517
60638-2020-23,60638.0,23,2020-05-31,2020-06-06,13.0,415.0,33.0,1.0,58797
60639-2020-17,60639.0,17,2020-04-19,2020-04-25,7.0,1013.0,422.0,10.0,90517
60643-2021-42,60643.0,42,2021-10-17,2021-10-23,85.0,2655.0,28.0,0.0,49870
60641-2020-10,60641.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,71023
60617-2021-42,60617.0,42,2021-10-17,2021-10-23,85.0,3354.0,49.0,1.0,82534
60647-2020-21,60647.0,21,2020-05-17,2020-05-23,11.0,931.0,133.0,13.0,87509
60645-2021-42,60645.0,42,2021-10-17,2021-10-23,85.0,2863.0,79.0,0.0,47732
60645-2021-43,60645.0,43,2021-10-24,2021-10-30,86.0,2974.0,95.0,1.0,47732
60605-2020-15,60605.0,15,2020-04-05,2020-04-11,5.0,91.0,13.0,0.0,27519
60606-2020-11,60606.0,11,2020-03-08,2020-03-14,1.0,3.0,,0.0,3101
60707-2020-13,60707.0,13,2020-03-22,2020-03-28,3.0,47.0,13.0,1.0,43019
60827-2020-11,60827.0,11,2020-03-08,2020-03-14,1.0,0.0,,0.0,28577
60601-2020-36,60601.0,36,2020-08-30,2020-09-05,26.0,488.0,13.0,0.0,14675
60601-2021-40,60601.0,40,2021-10-03,2021-10-09,83.0,1941.0,25.0,0.0,14675
60645-2021-44,60645.0,44,2021-10-31,2021-11-06,87.0,2879.0,93.0,0.0,47732
60645-2021-45,60645.0,45,2021-11-07,2021-11-13,88.0,3022.0,48.0,1.0,47732
60645-2021-46,60645.0,46,2021-11-14,2021-11-20,89.0,3173.0,68.0,1.0,47732
60645-2021-47,60645.0,47,2021-11-21,2021-11-27,90.0,2441.0,79.0,0.0,47732
60656-2020-14,60656.0,14,2020-03-29,2020-04-04,4.0,144.0,22.0,2.0,27579
60613-2020-13,60613.0,13,2020-03-22,2020-03-28,3.0,118.0,33.0,0.0,50113
60645-2021-5,60645.0,5,2021-01-31,2021-02-06,48.0,1666.0,52.0,1.0,47732
60645-2021-48,60645.0,48,2021-11-28,2021-12-04,91.0,3366.0,90.0,1.0,47732
60616-2020-11,60616.0,11,2020-03-08,2020-03-14,1.0,10.0,,0.0,54464
60645-2021-49,60645.0,49,2021-12-05,2021-12-11,92.0,3290.0,123.0,3.0,47732
60645-2021-50,60645.0,50,2021-12-12,2021-12-18,93.0,3612.0,220.0,0.0,47732
60645-2021-51,60645.0,51,2021-12-19,2021-12-25,94.0,3969.0,407.0,0.0,47732
60649-2020-41,60649.0,41,2020-10-04,2020-10-10,31.0,940.0,39.0,0.0,46024
60827-2021-11,60827.0,11,2021-03-14,2021-03-20,54.0,,5.0,0.0,28577
60601-2020-51,60601.0,51,2020-12-13,2020-12-19,41.0,881.0,57.0,1.0,14675
60642-2020-16,60642.0,16,2020-04-12,2020-04-18,6.0,78.0,5.0,1.0,20201
60602-2021-16,60602.0,16,2021-04-18,2021-04-24,59.0,73.0,3.0,0.0,1244
60602-2021-40,60602.0,40,2021-10-03,2021-10-09,83.0,151.0,0.0,0.0,1244
60605-2021-30,60605.0,30,2021-07-25,2021-07-31,73.0,988.0,25.0,0.0,27519
60607-2021-40,60607.0,40,2021-10-03,2021-10-09,83.0,1751.0,33.0,0.0,29591
60609-2021-42,60609.0,42,2021-10-17,2021-10-23,85.0,2898.0,57.0,3.0,61495
60611-2021-40,60611.0,40,2021-10-03,2021-10-09,83.0,1799.0,25.0,0.0,32426
60615-2021-40,60615.0,40,2021-10-03,2021-10-09,83.0,2008.0,24.0,0.0,41563
60666-2021-40,60666.0,40,2021-10-03,2021-10-09,83.0,0.0,,0.0,0
60638-2020-22,60638.0,22,2020-05-24,2020-05-30,12.0,615.0,55.0,3.0,58797
60643-2020-14,60643.0,14,2020-03-29,2020-04-04,4.0,243.0,102.0,3.0,49870
60666-2020-51,60666.0,51,2020-12-13,2020-12-19,41.0,0.0,,0.0,0
60636-2020-18,60636.0,18,2020-04-26,2020-05-02,8.0,272.0,88.0,5.0,32203
60602-2020-37,60602.0,37,2020-09-06,2020-09-12,27.0,26.0,0.0,0.0,1244
60603-2021-40,60603.0,40,2021-10-03,2021-10-09,83.0,145.0,2.0,0.0,1174
60605-2021-18,60605.0,18,2021-05-02,2021-05-08,61.0,1113.0,4.0,0.0,27519
60605-2021-42,60605.0,42,2021-10-17,2021-10-23,85.0,1382.0,25.0,0.0,27519
60608-2020-15,60608.0,15,2020-04-05,2020-04-11,5.0,333.0,123.0,3.0,79205
60606-2020-49,60606.0,49,2020-11-29,2020-12-05,39.0,189.0,10.0,0.0,3101
60617-2020-23,60617.0,23,2020-05-31,2020-06-06,13.0,712.0,35.0,8.0,82534
60608-2020-32,60608.0,32,2020-08-02,2020-08-08,22.0,1665.0,77.0,1.0,79205
60616-2021-42,60616.0,42,2021-10-17,2021-10-23,85.0,2455.0,23.0,2.0,54464
60657-2020-29,60657.0,29,2020-07-12,2020-07-18,19.0,1490.0,45.0,0.0,70052
60620-2021-42,60620.0,42,2021-10-17,2021-10-23,85.0,3407.0,38.0,0.0,68096
60666-2020-29,60666.0,29,2020-07-12,2020-07-18,19.0,0.0,,0.0,0
60617-2020-13,60617.0,13,2020-03-22,2020-03-28,3.0,229.0,84.0,3.0,82534
60605-2021-31,60605.0,31,2021-08-01,2021-08-07,74.0,1273.0,39.0,0.0,27519
60606-2020-38,60606.0,38,2020-09-13,2020-09-19,28.0,109.0,4.0,0.0,3101
60607-2021-13,60607.0,13,2021-03-28,2021-04-03,56.0,1854.0,48.0,0.0,29591
60607-2020-19,60607.0,19,2020-05-03,2020-05-09,9.0,192.0,19.0,1.0,29591
60608-2021-40,60608.0,40,2021-10-03,2021-10-09,83.0,3439.0,49.0,1.0,79205
60666-2020-23,60666.0,23,2020-05-31,2020-06-06,13.0,0.0,,0.0,0
60619-2020-17,60619.0,17,2020-04-19,2020-04-25,7.0,601.0,119.0,5.0,61258
60646-2020-48,60646.0,48,2020-11-22,2020-11-28,38.0,1040.0,111.0,1.0,27987
60646-2020-49,60646.0,49,2020-11-29,2020-12-05,39.0,1128.0,130.0,4.0,27987
60646-2020-50,60646.0,50,2020-12-06,2020-12-12,40.0,1132.0,99.0,0.0,27987
60661-2020-10,60661.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,9926
60657-2020-17,60657.0,17,2020-04-19,2020-04-25,7.0,227.0,28.0,4.0,70052
60604-2021-40,60604.0,40,2021-10-03,2021-10-09,83.0,173.0,1.0,0.0,782
60608-2020-25,60608.0,25,2020-06-14,2020-06-20,15.0,969.0,35.0,6.0,79205
60602-2021-3,60602.0,3,2021-01-17,2021-01-23,46.0,45.0,0.0,0.0,1244
60609-2021-40,60609.0,40,2021-10-03,2021-10-09,83.0,2479.0,40.0,0.0,61495
60606-2021-6,60606.0,6,2021-02-07,2021-02-13,49.0,186.0,2.0,0.0,3101
60608-2020-52,60608.0,52,2020-12-20,2020-12-26,42.0,2316.0,121.0,2.0,79205
60646-2020-29,60646.0,29,2020-07-12,2020-07-18,19.0,501.0,2.0,0.0,27987
60633-2020-20,60633.0,20,2020-05-10,2020-05-16,10.0,96.0,13.0,1.0,12871
60707-2020-10,60707.0,10,2020-03-01,2020-03-07,0.0,1.0,,0.0,43019
60666-2020-15,60666.0,15,2020-04-05,2020-04-11,5.0,0.0,,0.0,0
60621-2020-11,60621.0,11,2020-03-08,2020-03-14,1.0,3.0,,0.0,29042
60645-2020-14,60645.0,14,2020-03-29,2020-04-04,4.0,245.0,109.0,2.0,47732
60625-2020-10,60625.0,10,2020-03-01,2020-03-07,0.0,2.0,,0.0,79243
60605-2021-40,60605.0,40,2021-10-03,2021-10-09,83.0,1525.0,17.0,0.0,27519
60606-2020-27,60606.0,27,2020-06-28,2020-07-04,17.0,132.0,4.0,0.0,3101
60601-2020-23,60601.0,23,2020-05-31,2020-06-06,13.0,75.0,1.0,1.0,14675
60666-2021-30,60666.0,30,2021-07-25,2021-07-31,73.0,0.0,,0.0,0
60612-2020-11,60612.0,11,2020-03-08,2020-03-14,1.0,11.0,,0.0,34311
60607-2020-51,60607.0,51,2020-12-13,2020-12-19,41.0,1722.0,61.0,0.0,29591
60607-2021-23,60607.0,23,2021-06-06,2021-06-12,66.0,960.0,2.0,0.0,29591
60610-2020-17,60610.0,17,2020-04-19,2020-04-25,7.0,172.0,22.0,2.0,39019
60641-2020-15,60641.0,15,2020-04-05,2020-04-11,5.0,314.0,112.0,4.0,71023
60646-2020-14,60646.0,14,2020-03-29,2020-04-04,4.0,130.0,16.0,0.0,27987
60608-2020-47,60608.0,47,2020-11-15,2020-11-21,37.0,3449.0,462.0,7.0,79205
60617-2020-18,60617.0,18,2020-04-26,2020-05-02,8.0,896.0,153.0,3.0,82534
60644-2020-10,60644.0,10,2020-03-01,2020-03-07,0.0,4.0,,0.0,47712
60646-2020-12,60646.0,12,2020-03-15,2020-03-21,2.0,39.0,7.0,0.0,27987
60646-2021-2,60646.0,2,2021-01-10,2021-01-16,45.0,1086.0,78.0,1.0,27987
60646-2021-20,60646.0,20,2021-05-16,2021-05-22,63.0,618.0,10.0,0.0,27987
60646-2021-21,60646.0,21,2021-05-23,2021-05-29,64.0,593.0,9.0,0.0,27987
60633-2020-35,60633.0,35,2020-08-23,2020-08-29,25.0,305.0,32.0,1.0,12871
60636-2020-24,60636.0,24,2020-06-07,2020-06-13,14.0,394.0,22.0,2.0,32203
60646-2021-22,60646.0,22,2021-05-30,2021-06-05,65.0,452.0,8.0,1.0,27987
60649-2020-42,60649.0,42,2020-10-11,2020-10-17,32.0,923.0,52.0,1.0,46024
60653-2020-11,60653.0,11,2020-03-08,2020-03-14,1.0,4.0,,0.0,31972
60827-2021-12,60827.0,12,2021-03-21,2021-03-27,55.0,,2.0,0.0,28577
60827-2021-13,60827.0,13,2021-03-28,2021-04-03,56.0,,6.0,0.0,28577
60622-2020-15,60622.0,15,2020-04-05,2020-04-11,5.0,206.0,68.0,2.0,52793
60607-2021-30,60607.0,30,2021-07-25,2021-07-31,73.0,1092.0,30.0,0.0,29591
60647-2020-18,60647.0,18,2020-04-26,2020-05-02,8.0,615.0,202.0,12.0,87509
60646-2021-25,60646.0,25,2021-06-20,2021-06-26,68.0,454.0,1.0,0.0,27987
60628-2020-12,60628.0,12,2020-03-15,2020-03-21,2.0,112.0,24.0,0.0,66724
60632-2020-18,60632.0,18,2020-04-26,2020-05-02,8.0,1167.0,592.0,12.0,91039
60646-2021-26,60646.0,26,2021-06-27,2021-07-03,69.0,429.0,2.0,0.0,27987
60646-2021-27,60646.0,27,2021-07-04,2021-07-10,70.0,417.0,2.0,0.0,27987
60646-2021-28,60646.0,28,2021-07-11,2021-07-17,71.0,532.0,5.0,0.0,27987
60649-2020-43,60649.0,43,2020-10-18,2020-10-24,33.0,1060.0,60.0,0.0,46024
60624-2020-24,60624.0,24,2020-06-07,2020-06-13,14.0,418.0,13.0,0.0,36158
60655-2020-23,60655.0,23,2020-05-31,2020-06-06,13.0,184.0,7.0,1.0,28804
60602-2020-17,60602.0,17,2020-04-19,2020-04-25,7.0,16.0,0.0,0.0,1244
60649-2020-11,60649.0,11,2020-03-08,2020-03-14,1.0,2.0,,0.0,46024
60655-2020-14,60655.0,14,2020-03-29,2020-04-04,4.0,170.0,44.0,1.0,28804
60649-2020-44,60649.0,44,2020-10-25,2020-10-31,34.0,1366.0,79.0,0.0,46024
60649-2020-45,60649.0,45,2020-11-01,2020-11-07,35.0,1280.0,129.0,0.0,46024
60649-2020-46,60649.0,46,2020-11-08,2020-11-14,36.0,2036.0,186.0,1.0,46024
60649-2020-48,60649.0,48,2020-11-22,2020-11-28,38.0,1368.0,122.0,3.0,46024
60601-2021-43,60601.0,43,2021-10-24,2021-10-30,86.0,1241.0,22.0,0.0,14675
60601-2021-44,60601.0,44,2021-10-31,2021-11-06,87.0,1113.0,20.0,0.0,14675
60606-2021-43,60606.0,43,2021-10-24,2021-10-30,86.0,414.0,2.0,0.0,3101
60622-2020-36,60622.0,36,2020-08-30,2020-09-05,26.0,1548.0,28.0,0.0,52793
60643-2020-16,60643.0,16,2020-04-12,2020-04-18,6.0,300.0,62.0,10.0,49870
60646-2021-3,60646.0,3,2021-01-17,2021-01-23,46.0,1057.0,69.0,1.0,27987
60646-2021-29,60646.0,29,2021-07-18,2021-07-24,72.0,660.0,24.0,0.0,27987
60646-2021-30,60646.0,30,2021-07-25,2021-07-31,73.0,743.0,21.0,0.0,27987
60646-2021-31,60646.0,31,2021-08-01,2021-08-07,74.0,1139.0,35.0,0.0,27987
60646-2021-32,60646.0,32,2021-08-08,2021-08-14,75.0,1178.0,45.0,0.0,27987
60646-2021-33,60646.0,33,2021-08-15,2021-08-21,76.0,1873.0,40.0,2.0,27987
60646-2021-34,60646.0,34,2021-08-22,2021-08-28,77.0,1441.0,42.0,0.0,27987
60646-2021-35,60646.0,35,2021-08-29,2021-09-04,78.0,961.0,41.0,0.0,27987
60646-2021-36,60646.0,36,2021-09-05,2021-09-11,79.0,1069.0,41.0,0.0,27987
60649-2020-49,60649.0,49,2020-11-29,2020-12-05,39.0,1718.0,125.0,1.0,46024
60649-2020-51,60649.0,51,2020-12-13,2020-12-19,41.0,1459.0,89.0,2.0,46024
60649-2021-13,60649.0,13,2021-03-28,2021-04-03,56.0,1502.0,62.0,0.0,46024
60649-2021-18,60649.0,18,2021-05-02,2021-05-08,61.0,2019.0,79.0,0.0,46024
60649-2021-19,60649.0,19,2021-05-09,2021-05-15,62.0,1537.0,58.0,2.0,46024
60649-2021-21,60649.0,21,2021-05-23,2021-05-29,64.0,1226.0,27.0,1.0,46024
60602-2021-43,60602.0,43,2021-10-24,2021-10-30,86.0,216.0,0.0,0.0,1244
60606-2020-15,60606.0,15,2020-04-05,2020-04-11,5.0,42.0,2.0,0.0,3101
60607-2021-43,60607.0,43,2021-10-24,2021-10-30,86.0,1747.0,29.0,0.0,29591
60642-2020-23,60642.0,23,2020-05-31,2020-06-06,13.0,161.0,9.0,1.0,20201
60609-2020-42,60609.0,42,2020-10-11,2020-10-17,32.0,1495.0,122.0,1.0,61495
60610-2021-43,60610.0,43,2021-10-24,2021-10-30,86.0,2148.0,42.0,0.0,39019
60616-2021-22,60616.0,22,2021-05-30,2021-06-05,65.0,1488.0,8.0,1.0,54464
60620-2021-17,60620.0,17,2021-04-25,2021-05-01,60.0,2193.0,130.0,2.0,68096
60621-2020-26,60621.0,26,2020-06-21,2020-06-27,16.0,412.0,8.0,1.0,29042
60639-2020-13,60639.0,13,2020-03-22,2020-03-28,3.0,146.0,54.0,0.0,90517
60653-2020-12,60653.0,12,2020-03-15,2020-03-21,2.0,80.0,21.0,0.0,31972
60607-2020-34,60607.0,34,2020-08-16,2020-08-22,24.0,787.0,23.0,0.0,29591
60649-2021-22,60649.0,22,2021-05-30,2021-06-05,65.0,1408.0,16.0,1.0,46024
